Patent Number,PageRank,Default Expire Day,Time to Expire
5997869,0.0,2015-09-14,"192 days, 00:00:00"
5998154,0.27749999999999997,2015-07-07,"123 days, 00:00:00"
5998583,0.15,2017-09-05,"914 days, 00:00:00"
5997871,0.6146666666666666,2016-09-09,"553 days, 00:00:00"
5997870,0.1656128472222222,2015-01-17,"-48 days, 00:00:00"
5993803,0.1925,2016-08-30,"543 days, 00:00:00"
5989548,0.0,2017-12-18,"1018 days, 00:00:00"
5989549,0.27749999999999997,2018-06-08,"1190 days, 00:00:00"
5990085,0.15,2018-05-04,"1155 days, 00:00:00"
5989884,0.0,2018-12-11,"1376 days, 00:00:00"
5989553,0.41250000000000003,2017-12-30,"1030 days, 00:00:00"
5989551,0.181875,2015-10-25,"233 days, 00:00:00"
5985288,0.2540139204545454,2015-06-07,"93 days, 00:00:00"
5985828,0.0,2015-06-07,"93 days, 00:00:00"
5981699,0.0,2014-05-23,"-287 days, 00:00:00"
5980899,0.2805357142857143,2012-06-10,"-999 days, 00:00:00"
5976545,0.44732578836805553,2015-06-07,"93 days, 00:00:00"
5976543,0.15303571428571427,2017-08-01,"879 days, 00:00:00"
5977306,0.2084375,2015-06-06,"92 days, 00:00:00"
5976522,0.25625,2015-12-29,"298 days, 00:00:00"
5976540,0.728,2018-04-16,"1137 days, 00:00:00"
5972338,0.4049999999999999,2017-09-19,"928 days, 00:00:00"
5972337,0.5610357142857142,2013-12-03,"-458 days, 00:00:00"
5973122,0.40499999999999997,2017-07-10,"857 days, 00:00:00"
5968898,0.21375,2018-07-16,"1228 days, 00:00:00"
5968513,0.7102916666666665,2016-09-09,"553 days, 00:00:00"
5965136,1.5524999999999995,2017-12-18,"1018 days, 00:00:00"
5965139,0.27749999999999997,2018-04-16,"1137 days, 00:00:00"
5962295,0.0,2018-02-17,"1079 days, 00:00:00"
5962636,0.181875,2018-08-12,"1255 days, 00:00:00"
5961978,0.23925,2015-05-03,"58 days, 00:00:00"
5961977,0.0,2015-04-10,"35 days, 00:00:00"
5962640,0.9999999999999998,2018-08-21,"1264 days, 00:00:00"
5962217,0.4975892857142856,2015-06-06,"92 days, 00:00:00"
5958415,0.34428571428571425,2017-08-12,"890 days, 00:00:00"
5955090,0.15,2015-12-14,"283 days, 00:00:00"
5955080,0.4327464285714285,2017-06-09,"826 days, 00:00:00"
5955077,0.3370758928571429,2015-06-05,"91 days, 00:00:00"
5955076,0.6174999999999999,2015-06-07,"93 days, 00:00:00"
5952294,1.0424999999999998,2016-07-31,"513 days, 00:00:00"
5951985,0.8299999999999998,2017-08-19,"897 days, 00:00:00"
5948408,0.1925,2015-01-23,"-42 days, 00:00:00"
5945105,0.27749999999999997,2016-10-18,"592 days, 00:00:00"
5945104,0.15,2017-06-27,"844 days, 00:00:00"
5942229,0.27749999999999997,2015-06-07,"93 days, 00:00:00"
5939526,0.1656128472222222,2015-09-20,"198 days, 00:00:00"
5935578,0.15303571428571427,2016-12-19,"654 days, 00:00:00"
5935580,0.27749999999999997,2015-02-27,"-7 days, 00:00:00"
5932217,0.15,2014-11-30,"-96 days, 00:00:00"
5932225,0.0,2015-11-02,"241 days, 00:00:00"
5932483,0.48362499999999997,2016-04-05,"396 days, 00:00:00"
5932550,0.9999999999999998,2016-06-26,"478 days, 00:00:00"
5928643,0.2030596590909091,2015-06-02,"88 days, 00:00:00"
5928901,0.25625,2016-12-03,"638 days, 00:00:00"
5928642,0.17124999999999999,2014-10-18,"-139 days, 00:00:00"
5925729,0.1783628472222222,2014-05-02,"-308 days, 00:00:00"
5925347,0.48563892045454543,2015-06-06,"92 days, 00:00:00"
5922856,0.0,2016-06-27,"479 days, 00:00:00"
5922323,0.3278928571428572,2015-06-07,"93 days, 00:00:00"
5917017,0.36675,2014-06-08,"-271 days, 00:00:00"
5914111,0.2030596590909091,2015-06-02,"88 days, 00:00:00"
5914114,1.3357499999999998,2015-06-02,"88 days, 00:00:00"
5912172,0.0,2015-06-07,"93 days, 00:00:00"
5911991,0.8374375,2016-11-15,"620 days, 00:00:00"
5912337,0.1659375,2015-06-02,"88 days, 00:00:00"
5911990,0.15,2016-08-13,"526 days, 00:00:00"
5911995,0.21375,2016-02-16,"347 days, 00:00:00"
5910573,0.1925,2014-07-22,"-227 days, 00:00:00"
5908626,1.1239123376623374,2017-12-19,"1019 days, 00:00:00"
5908627,0.3138825757575757,2015-06-06,"92 days, 00:00:00"
5900238,0.40499999999999997,2015-07-27,"143 days, 00:00:00"
5897863,0.6813714285714285,2015-06-07,"93 days, 00:00:00"
5895651,0.24084375,2016-06-27,"479 days, 00:00:00"
5891991,0.7145416666666666,2016-08-06,"519 days, 00:00:00"
5891439,0.0,2016-07-26,"508 days, 00:00:00"
5891436,0.15,2014-07-25,"-224 days, 00:00:00"
5891435,0.8512499999999998,2013-04-16,"-689 days, 00:00:00"
5891438,0.15,2015-07-14,"130 days, 00:00:00"
5888512,0.3847159090909091,2012-03-02,"-1099 days, 00:00:00"
5888775,0.5325,2014-04-29,"-311 days, 00:00:00"
5876722,0.2805357142857143,2017-08-12,"890 days, 00:00:00"
5874401,0.40499999999999997,2016-12-24,"659 days, 00:00:00"
5874531,0.18350094696969696,2015-03-07,"1 days, 00:00:00"
5871750,0.36249999999999993,2014-12-14,"-82 days, 00:00:00"
5871739,0.0,2016-10-11,"585 days, 00:00:00"
5871745,0.4975892857142856,2015-06-06,"92 days, 00:00:00"
5871996,0.4975892857142856,2015-02-06,"-28 days, 00:00:00"
5869445,0.5060892857142857,2016-04-01,"392 days, 00:00:00"
5869055,0.15,2015-06-07,"93 days, 00:00:00"
5869093,0.2842734375,2014-10-24,"-133 days, 00:00:00"
5869058,0.2640416666666667,2016-11-25,"630 days, 00:00:00"
5866121,0.15,2016-02-23,"354 days, 00:00:00"
5866129,0.27749999999999997,2011-11-04,"-1218 days, 00:00:00"
5863906,0.27749999999999997,2017-07-18,"865 days, 00:00:00"
5863540,0.40499999999999997,2013-10-29,"-493 days, 00:00:00"
5861164,0.26899999999999996,2013-11-01,"-490 days, 00:00:00"
5861161,0.0,2014-09-07,"-180 days, 00:00:00"
5858729,0.0,2016-03-14,"374 days, 00:00:00"
5858989,1.0743749999999996,2016-07-10,"492 days, 00:00:00"
5859207,0.15,2016-08-12,"525 days, 00:00:00"
5858367,0.16079365079365077,2017-03-27,"752 days, 00:00:00"
5855919,0.0,2017-03-26,"751 days, 00:00:00"
5856084,0.34125,2015-12-28,"297 days, 00:00:00"
5854206,0.21375,2015-08-25,"172 days, 00:00:00"
5853737,0.40499999999999997,2014-10-13,"-144 days, 00:00:00"
5853739,0.34124999999999994,2014-12-29,"-67 days, 00:00:00"
5851528,0.575,2017-07-03,"850 days, 00:00:00"
5846826,0.19722222222222222,2016-03-05,"365 days, 00:00:00"
5846933,0.2296875,2016-06-28,"480 days, 00:00:00"
5846538,0.5060892857142857,2015-06-07,"93 days, 00:00:00"
5843453,0.0,2015-04-25,"50 days, 00:00:00"
5843446,0.3424339285714285,2015-06-07,"93 days, 00:00:00"
5843463,1.2974999999999999,2012-06-22,"-987 days, 00:00:00"
5843445,0.0,2013-09-21,"-531 days, 00:00:00"
5843449,0.27749999999999997,2016-04-18,"409 days, 00:00:00"
5843448,0.27749999999999997,2015-11-17,"256 days, 00:00:00"
5840855,0.40499999999999997,2015-12-22,"291 days, 00:00:00"
5840305,0.0,2016-03-14,"374 days, 00:00:00"
5837247,0.7874999999999999,2015-06-16,"102 days, 00:00:00"
5837250,1.1789553571428568,2015-06-07,"93 days, 00:00:00"
5837812,0.0,2014-09-20,"-167 days, 00:00:00"
5837249,0.7529687499999999,2013-10-20,"-502 days, 00:00:00"
5833990,0.6078312499999999,2015-02-17,"-17 days, 00:00:00"
5833991,0.0,2015-09-15,"193 days, 00:00:00"
5831036,0.15,2013-10-25,"-497 days, 00:00:00"
5830702,0.21071428571428572,2014-12-30,"-66 days, 00:00:00"
5824315,0.3957964277935606,2016-04-30,"421 days, 00:00:00"
5820866,0.2764531960227273,2014-03-04,"-367 days, 00:00:00"
5820863,0.46646013541666664,2015-02-28,"-6 days, 00:00:00"
5820861,0.22862499999999997,2015-05-08,"63 days, 00:00:00"
5817315,0.21729166666666666,2015-11-21,"260 days, 00:00:00"
5817308,0.21375,2014-02-11,"-388 days, 00:00:00"
5817748,0.25625,2015-03-17,"11 days, 00:00:00"
5814459,0.27749999999999997,2015-05-15,"70 days, 00:00:00"
5814456,0.22862499999999997,2015-06-06,"92 days, 00:00:00"
5814320,0.275375,2015-06-07,"93 days, 00:00:00"
5814307,0.27749999999999997,2014-09-26,"-161 days, 00:00:00"
5811106,0.181875,2015-05-31,"86 days, 00:00:00"
5807830,6.204125000000006,2015-05-26,"81 days, 00:00:00"
5804200,0.1659375,2015-03-20,"14 days, 00:00:00"
5804189,0.15,2014-06-06,"-273 days, 00:00:00"
5800820,0.8512499999999998,2015-05-31,"86 days, 00:00:00"
5800814,0.0,2014-04-22,"-318 days, 00:00:00"
5800981,0.0,2016-02-22,"353 days, 00:00:00"
5798103,0.181875,2013-01-08,"-787 days, 00:00:00"
5798106,0.15303571428571427,2015-05-25,"80 days, 00:00:00"
5795859,0.59625,2014-03-15,"-356 days, 00:00:00"
5788963,0.4444642857142857,2015-07-31,"147 days, 00:00:00"
5788968,0.1585,2015-06-05,"91 days, 00:00:00"
5785973,1.0552499999999998,2015-06-07,"93 days, 00:00:00"
5785974,0.27749999999999997,2014-11-09,"-117 days, 00:00:00"
5786334,0.15,2013-10-27,"-495 days, 00:00:00"
5783441,0.15,2013-12-20,"-441 days, 00:00:00"
5783192,0.0,2016-07-17,"499 days, 00:00:00"
5783197,0.466625,2015-06-07,"93 days, 00:00:00"
5780034,0.16416666666666666,2015-02-03,"-31 days, 00:00:00"
5780041,0.17124999999999999,2015-03-01,"-5 days, 00:00:00"
5776459,0.67275,2015-06-07,"93 days, 00:00:00"
5770689,0.5325,2015-06-07,"93 days, 00:00:00"
5770203,0.21375,2015-05-24,"79 days, 00:00:00"
5770361,0.0,2015-09-07,"185 days, 00:00:00"
5770201,0.0,2014-12-23,"-73 days, 00:00:00"
5766593,0.0,2014-12-30,"-66 days, 00:00:00"
5767072,0.37312500000000004,2013-12-21,"-440 days, 00:00:00"
5759546,0.947840909090909,2014-02-04,"-395 days, 00:00:00"
5753231,0.15,2015-10-30,"238 days, 00:00:00"
5753238,0.0,2015-05-30,"85 days, 00:00:00"
5750115,0.40499999999999997,2015-04-10,"35 days, 00:00:00"
5744354,1.0424999999999998,2015-03-15,"9 days, 00:00:00"
5744139,2.1581249999999996,2015-02-24,"-10 days, 00:00:00"
5738848,0.0,2016-08-14,"527 days, 00:00:00"
5739306,0.303,2016-09-09,"553 days, 00:00:00"
5736146,0.21375,2015-02-22,"-12 days, 00:00:00"
5736507,0.1925,2016-03-25,"385 days, 00:00:00"
5733549,0.6855,2014-04-14,"-326 days, 00:00:00"
5733550,0.15,2015-06-05,"91 days, 00:00:00"
5733760,0.0,2014-08-05,"-213 days, 00:00:00"
5734023,0.20829261363636362,2015-06-07,"93 days, 00:00:00"
5730983,0.15,2014-05-19,"-291 days, 00:00:00"
5728677,0.1950909090909091,2015-06-02,"88 days, 00:00:00"
5725862,0.5325,2015-12-08,"277 days, 00:00:00"
5725863,1.0212499999999998,2011-09-06,"-1277 days, 00:00:00"
5726292,0.15,2013-10-29,"-493 days, 00:00:00"
5725858,0.6986749999999999,2015-06-07,"93 days, 00:00:00"
5723128,0.2572159090909091,2014-04-05,"-335 days, 00:00:00"
5723125,0.1615909090909091,2016-09-25,"569 days, 00:00:00"
5720955,1.4955234374999997,2015-06-07,"93 days, 00:00:00"
5712369,0.15,2016-02-02,"333 days, 00:00:00"
5707815,0.27749999999999997,2015-05-25,"80 days, 00:00:00"
5705606,0.59625,2013-12-21,"-440 days, 00:00:00"
5695762,1.2762499999999997,2015-06-06,"92 days, 00:00:00"
5693325,0.27749999999999997,2014-03-15,"-356 days, 00:00:00"
5693495,0.15,2012-06-01,"-1008 days, 00:00:00"
5688513,0.6684999999999999,2014-06-09,"-270 days, 00:00:00"
5686075,0.373125,2013-04-30,"-675 days, 00:00:00"
5686080,0.1659375,2015-06-02,"88 days, 00:00:00"
5686068,0.24105034722222218,2016-07-25,"507 days, 00:00:00"
5686073,0.7874999999999999,2015-06-07,"93 days, 00:00:00"
5686581,0.4311117424242425,2015-06-05,"91 days, 00:00:00"
5683695,0.48468749999999994,2013-02-10,"-754 days, 00:00:00"
5683696,0.31999999999999995,2015-06-07,"93 days, 00:00:00"
5679774,0.23925,2015-01-30,"-35 days, 00:00:00"
5679347,0.0,2014-10-13,"-144 days, 00:00:00"
5679530,0.15,2015-04-12,"37 days, 00:00:00"
5677438,0.275375,2010-03-27,"-1805 days, 00:00:00"
5674754,1.5238124999999996,2015-04-27,"52 days, 00:00:00"
5674503,0.0,2014-09-21,"-166 days, 00:00:00"
5672350,0.9256249999999997,2013-12-22,"-439 days, 00:00:00"
5670134,0.0,2015-06-01,"87 days, 00:00:00"
5662907,0.19748784722222218,2014-01-25,"-405 days, 00:00:00"
5654408,1.4207499999999997,2009-04-21,"-2145 days, 00:00:00"
5650151,0.0,2015-01-06,"-59 days, 00:00:00"
5648226,0.15,2015-01-10,"-55 days, 00:00:00"
5648240,0.5006250000000001,2014-05-24,"-286 days, 00:00:00"
5645837,0.0,2015-01-17,"-48 days, 00:00:00"
5639876,0.1659375,2013-08-19,"-564 days, 00:00:00"
5633234,1.1274999999999997,2013-01-22,"-773 days, 00:00:00"
5632988,0.48999999999999994,2012-04-07,"-1063 days, 00:00:00"
5631221,0.41165390625,2014-12-14,"-82 days, 00:00:00"
5622706,0.0,2014-11-04,"-122 days, 00:00:00"
5622928,0.0,2016-01-24,"324 days, 00:00:00"
5618542,0.34124999999999994,2014-07-06,"-243 days, 00:00:00"
5616685,0.34124999999999994,2014-10-06,"-151 days, 00:00:00"
5614192,0.6599999999999998,2013-03-16,"-720 days, 00:00:00"
5614371,0.0,2014-01-26,"-404 days, 00:00:00"
5614194,0.34124999999999994,2015-06-05,"91 days, 00:00:00"
5612042,0.27749999999999997,2014-05-13,"-297 days, 00:00:00"
5609872,0.15,2013-04-08,"-697 days, 00:00:00"
5603933,1.0148749999999997,2013-08-31,"-552 days, 00:00:00"
5601973,0.16901392045454544,2014-05-03,"-307 days, 00:00:00"
5599692,0.21375,2015-02-23,"-11 days, 00:00:00"
5599708,0.27749999999999997,2014-07-25,"-224 days, 00:00:00"
5593679,0.31999999999999995,2014-04-05,"-335 days, 00:00:00"
5591430,0.1943003472222222,2014-06-17,"-262 days, 00:00:00"
5583031,0.3507159090909091,2012-02-06,"-1124 days, 00:00:00"
5580561,0.59625,2013-01-08,"-787 days, 00:00:00"
5578496,0.27749999999999997,2014-10-05,"-152 days, 00:00:00"
5578714,0.1925,2013-10-21,"-501 days, 00:00:00"
5573767,0.9347133214285714,2014-11-17,"-109 days, 00:00:00"
5565548,0.6345,2013-03-15,"-721 days, 00:00:00"
5558995,0.1783628472222222,2014-02-14,"-385 days, 00:00:00"
5559028,0.15,2013-05-19,"-656 days, 00:00:00"
5556953,0.0,2014-01-24,"-406 days, 00:00:00"
5557033,0.15,2012-09-22,"-895 days, 00:00:00"
5552529,0.15,2014-06-30,"-249 days, 00:00:00"
5550214,0.21375,2014-02-10,"-389 days, 00:00:00"
5547669,0.46875,2011-12-13,"-1179 days, 00:00:00"
5536497,0.4368749999999999,2012-12-21,"-805 days, 00:00:00"
5525489,0.0,2013-03-09,"-727 days, 00:00:00"
5525508,0.0,2012-10-06,"-881 days, 00:00:00"
5519002,1.0893714285714284,2013-03-01,"-735 days, 00:00:00"
5514670,0.7874999999999999,2013-08-13,"-570 days, 00:00:00"
5506119,0.0,2012-11-09,"-847 days, 00:00:00"
5503992,0.0,2013-09-07,"-545 days, 00:00:00"
5498499,0.7237499999999999,2012-05-15,"-1025 days, 00:00:00"
5496551,0.47750757575757574,2013-03-19,"-717 days, 00:00:00"
5494672,0.27749999999999997,2011-01-04,"-1522 days, 00:00:00"
5494671,0.21375,2011-08-20,"-1294 days, 00:00:00"
5484592,0.17774642857142856,2013-11-08,"-483 days, 00:00:00"
5476657,0.36249999999999993,2013-02-09,"-755 days, 00:00:00"
5470573,0.40499999999999997,2012-09-30,"-887 days, 00:00:00"
5468481,0.5527031960227271,2012-04-14,"-1056 days, 00:00:00"
5468494,0.475028409090909,2013-11-12,"-479 days, 00:00:00"
5456911,0.16901392045454544,2013-01-15,"-780 days, 00:00:00"
5455031,0.40499999999999997,2010-11-01,"-1586 days, 00:00:00"
5453272,0.30724999999999997,2012-12-21,"-805 days, 00:00:00"
5443828,0.27749999999999997,2012-12-18,"-808 days, 00:00:00"
5439809,0.1585,2012-06-15,"-994 days, 00:00:00"
5439362,1.8712499999999994,2014-07-25,"-224 days, 00:00:00"
5436157,0.5325,2010-02-16,"-1844 days, 00:00:00"
5433945,0.15,2012-11-20,"-836 days, 00:00:00"
5428145,0.15,2012-08-07,"-941 days, 00:00:00"
5405940,0.25625,2012-08-31,"-917 days, 00:00:00"
5405758,0.0,2013-12-15,"-446 days, 00:00:00"
5401829,0.0,2011-12-23,"-1169 days, 00:00:00"
5399347,0.181875,2012-09-25,"-892 days, 00:00:00"
5372809,0.34125,2012-01-31,"-1130 days, 00:00:00"
5348866,0.18766208333333334,2012-03-20,"-1081 days, 00:00:00"
5328991,0.25625,2011-02-28,"-1467 days, 00:00:00"
5314991,0.15,2011-08-22,"-1292 days, 00:00:00"
5284935,0.36863352272727273,2010-12-28,"-1529 days, 00:00:00"
5262177,0.22225,2007-01-27,"-2960 days, 00:00:00"
5252556,0.27749999999999997,2010-03-30,"-1802 days, 00:00:00"
5229490,0.3625,2010-12-20,"-1537 days, 00:00:00"
5219987,0.6387499999999999,2008-08-02,"-2407 days, 00:00:00"
5194425,0.32354166666666667,2009-06-21,"-2084 days, 00:00:00"
5175148,0.27749999999999997,2009-11-24,"-1928 days, 00:00:00"
5157020,0.0,2010-05-24,"-1747 days, 00:00:00"
5091363,1.4249999999999996,2008-08-10,"-2399 days, 00:00:00"
5080896,0.6812499999999999,2008-05-06,"-2495 days, 00:00:00"
5073628,0.222515625,2010-08-29,"-1650 days, 00:00:00"
5068177,0.4593392857142857,2005-08-05,"-3500 days, 00:00:00"
5019383,0.47937499999999994,2009-09-08,"-2005 days, 00:00:00"
5019384,0.62175,2009-11-13,"-1939 days, 00:00:00"
4996297,0.22154166666666664,2007-10-07,"-2707 days, 00:00:00"
4968627,0.59625,2006-07-15,"-3156 days, 00:00:00"
4939239,0.34125,2008-09-01,"-2377 days, 00:00:00"
4864019,0.3455,2007-08-31,"-2744 days, 00:00:00"
4861864,0.0,2008-06-13,"-2457 days, 00:00:00"
4857637,0.181875,2007-06-12,"-2824 days, 00:00:00"
4716150,0.15,2005-08-26,"-3479 days, 00:00:00"
4608251,0.6855,2004-11-09,"-3769 days, 00:00:00"
4596792,0.27749999999999997,2004-03-30,"-3993 days, 00:00:00"
4554101,0.492125,2003-01-28,"-4420 days, 00:00:00"
4548923,0.40499999999999997,2004-05-09,"-3953 days, 00:00:00"
4499080,0.0,2003-04-26,"-4332 days, 00:00:00"
4454121,0.15,2002-07-27,"-4605 days, 00:00:00"
4107298,0.46875,1997-04-21,"-6528 days, 00:00:00"
